State,Date,Time,City,Vehicle_Type,Junction_Type,Peak_Hour,Weather_Condition,Lane_Count,Accident_Reported,Traffic_Light_Status,Day_Type,Congestion_Level,Vehicle_Count,Avg_Speed_km_h,Traffic_Situation,Road_Type
Haryana,03-01-2025,7.30,Rohtak,Car,T-Junction,No,Sunny,5,Yes,Red,Weekday,Medium,378,37,Congested,Urban Road
Haryana,03-01-2025,7.45,Rohtak,Auto,Crossroad,No,Clear,5,Yes,Amber,Weekday,High,108,60,Accident,Highway
Haryana,03-01-2025,8.00,Sonipat,Two-Wheeler,Crossroad,Yes,Cloudy,5,No,Red,Weekday,Low,412,38,Normal,Rural Road
Haryana,03-01-2025,8.15,Rohtak,Two-Wheeler,T-Junction,Yes,Clear,4,Yes,Red,Weekday,Low,206,36,Normal,Urban Road
Haryana,03-01-2025,8.30,Rohtak,Car,Crossroad,Yes,Rain,6,Yes,Amber,Weekday,High,300,53,Normal,Rural Road
Haryana,03-01-2025,8.45,Panipat,Two-Wheeler,Crossroad,Yes,Sunny,3,No,Amber,Weekday,Low,351,23,Normal,Rural Road
Haryana,03-01-2025,9.00,Karnal,Truck,Crossroad,Yes,Sunny,4,No,Red,Weekday,Medium,529,61,Accident,Highway
Haryana,03-01-2025,9.15,Yamunanagar,Car,T-Junction,Yes,Sunny,4,Yes,Green,Weekday,Severe,88,37,Accident,Urban Road
Haryana,03-01-2025,9.30,Hisar,Car,Crossroad,Yes,Sunny,6,No,Green,Weekday,Medium,75,65,Congested,Urban Road
Haryana,03-01-2025,9.45,Kurukshetra,Bus,Crossroad,Yes,Fog,4,No,Green,Weekday,Medium,597,67,Accident,Highway
Haryana,03-01-2025,10.00,Panipat,Bus,Roundabout,No,Fog,3,No,Red,Weekday,Low,149,42,Normal,Urban Road
Haryana,03-01-2025,10.15,Ambala,Two-Wheeler,Roundabout,No,Clear,2,Yes,Green,Weekday,Low,410,62,Accident,Urban Road
Haryana,03-01-2025,10.30,Sonipat,Auto,T-Junction,No,Clear,4,Yes,Red,Weekday,Low,135,39,Normal,Highway
Haryana,03-01-2025,10.45,Faridabad,Truck,T-Junction,No,Cloudy,6,No,Green,Weekday,Low,492,36,Congested,Urban Road
Haryana,03-01-2025,11.00,Ambala,Two-Wheeler,Crossroad,No,Cloudy,3,Yes,Green,Weekday,High,294,70,Normal,Rural Road
Haryana,03-01-2025,11.15,Panipat,Bus,Roundabout,No,Rain,3,No,Green,Weekday,Medium,110,43,Accident,Rural Road
Haryana,03-01-2025,11.30,Karnal,Auto,Crossroad,No,Cloudy,3,Yes,Green,Weekday,High,155,40,Accident,Highway
Haryana,03-01-2025,11.45,Ambala,Truck,T-Junction,No,Sunny,2,No,Green,Weekday,Severe,249,59,Congested,Rural Road
Haryana,03-01-2025,12.00,Hisar,Two-Wheeler,Roundabout,No,Fog,3,No,Red,Weekday,Low,489,31,Normal,Highway
Haryana,03-01-2025,12.15,Hisar,Bus,Roundabout,No,Sunny,2,Yes,Amber,Weekday,Low,587,41,Accident,Rural Road
Haryana,03-01-2025,12.30,Kurukshetra,Car,Roundabout,No,Fog,2,Yes,Red,Weekday,Severe,271,55,Accident,Highway
Haryana,03-01-2025,12.45,Hisar,Truck,T-Junction,No,Cloudy,4,Yes,Red,Weekday,Severe,400,56,Normal,Rural Road
Haryana,03-01-2025,13.00,Panipat,Auto,T-Junction,No,Rain,2,Yes,Amber,Weekday,High,285,21,Congested,Rural Road
Haryana,03-01-2025,13.15,Rohtak,Bus,Roundabout,No,Sunny,2,No,Green,Weekday,Low,328,50,Congested,Highway
Haryana,03-01-2025,13.30,Yamunanagar,Truck,Crossroad,No,Sunny,2,Yes,Amber,Weekday,High,346,58,Normal,Rural Road
Haryana,03-01-2025,13.45,Gurugram,Truck,Roundabout,No,Fog,6,Yes,Red,Weekday,Low,394,58,Accident,Urban Road
Haryana,03-01-2025,14.00,Sonipat,Car,T-Junction,No,Clear,6,No,Amber,Weekday,Low,424,35,Accident,Urban Road
Haryana,03-01-2025,14.15,Hisar,Car,Roundabout,No,Clear,6,No,Green,Weekday,Severe,426,33,Accident,Rural Road
Haryana,03-01-2025,14.30,Panipat,Bus,Roundabout,No,Clear,2,Yes,Red,Weekday,Medium,68,61,Accident,Rural Road
Haryana,03-01-2025,14.45,Sonipat,Auto,Crossroad,No,Fog,3,Yes,Green,Weekday,Low,338,50,Normal,Rural Road
Haryana,03-01-2025,15.00,Karnal,Two-Wheeler,T-Junction,No,Cloudy,6,Yes,Green,Weekday,Severe,161,41,Normal,Rural Road
Haryana,03-01-2025,15.15,Kurukshetra,Two-Wheeler,T-Junction,No,Clear,4,No,Amber,Weekday,Severe,59,46,Normal,Highway
Haryana,03-01-2025,15.30,Panipat,Two-Wheeler,Crossroad,No,Fog,5,Yes,Green,Weekday,High,384,22,Normal,Urban Road
Haryana,03-01-2025,15.45,Ambala,Auto,Roundabout,No,Fog,4,Yes,Amber,Weekday,Low,595,57,Normal,Rural Road
Haryana,03-01-2025,16.00,Faridabad,Two-Wheeler,Roundabout,No,Clear,4,Yes,Amber,Weekday,Medium,416,65,Congested,Highway
Haryana,03-01-2025,16.15,Faridabad,Two-Wheeler,T-Junction,No,Cloudy,2,Yes,Amber,Weekday,High,338,30,Accident,Rural Road
Haryana,03-01-2025,16.30,Karnal,Bus,T-Junction,No,Clear,4,Yes,Red,Weekday,Medium,435,37,Accident,Rural Road
Haryana,03-01-2025,16.45,Rohtak,Two-Wheeler,Crossroad,No,Sunny,5,Yes,Red,Weekday,Medium,565,40,Accident,Highway
Haryana,03-01-2025,17.00,Faridabad,Auto,Crossroad,Yes,Rain,6,No,Red,Weekday,Medium,516,31,Accident,Urban Road
Haryana,03-01-2025,17.15,Gurugram,Car,Crossroad,Yes,Sunny,5,No,Amber,Weekday,Severe,74,61,Normal,Urban Road
Haryana,03-01-2025,17.30,Yamunanagar,Bus,Crossroad,Yes,Sunny,5,No,Red,Weekday,Low,76,33,Accident,Rural Road
Haryana,03-01-2025,17.45,Yamunanagar,Auto,Crossroad,Yes,Sunny,6,Yes,Green,Weekday,High,110,59,Accident,Urban Road
Haryana,03-01-2025,18.00,Rohtak,Car,T-Junction,Yes,Fog,3,No,Amber,Weekday,Severe,107,29,Congested,Highway
Haryana,03-01-2025,18.15,Faridabad,Two-Wheeler,Crossroad,Yes,Clear,4,No,Green,Weekday,Medium,246,33,Accident,Rural Road
Haryana,03-01-2025,18.30,Ambala,Auto,Crossroad,Yes,Cloudy,5,Yes,Amber,Weekday,Low,312,28,Accident,Rural Road
Haryana,03-01-2025,18.45,Gurugram,Truck,Crossroad,Yes,Rain,4,No,Amber,Weekday,Severe,193,44,Accident,Rural Road
Haryana,03-01-2025,19.00,Kurukshetra,Truck,Roundabout,No,Rain,2,Yes,Green,Weekday,Low,356,70,Accident,Urban Road
Haryana,03-01-2025,19.15,Gurugram,Two-Wheeler,T-Junction,No,Cloudy,2,Yes,Green,Weekday,Medium,397,44,Normal,Rural Road
Haryana,03-01-2025,19.30,Karnal,Two-Wheeler,Roundabout,No,Cloudy,2,No,Red,Weekday,Medium,87,36,Accident,Rural Road
Haryana,03-01-2025,19.45,Panipat,Auto,Crossroad,No,Clear,6,No,Amber,Weekday,Medium,549,44,Normal,Urban Road
Haryana,03-01-2025,20.00,Rohtak,Two-Wheeler,Crossroad,No,Clear,4,Yes,Red,Weekday,Low,166,70,Congested,Urban Road
Haryana,03-01-2025,20.15,Sonipat,Truck,T-Junction,No,Clear,4,Yes,Amber,Weekday,Medium,91,53,Accident,Highway
Haryana,03-01-2025,20.30,Ambala,Car,Roundabout,No,Fog,4,Yes,Green,Weekday,Low,562,24,Normal,Highway
Haryana,03-01-2025,20.45,Kurukshetra,Truck,Crossroad,No,Fog,2,Yes,Amber,Weekday,Medium,383,26,Accident,Rural Road
Haryana,03-01-2025,21.00,Sonipat,Auto,Crossroad,No,Sunny,3,No,Red,Weekday,Medium,101,40,Congested,Highway
Haryana,03-01-2025,21.15,Yamunanagar,Bus,T-Junction,No,Sunny,2,Yes,Green,Weekday,High,297,68,Normal,Rural Road
Haryana,03-01-2025,21.30,Hisar,Two-Wheeler,Crossroad,No,Cloudy,4,No,Red,Weekday,Low,550,36,Accident,Highway
Haryana,03-01-2025,21.45,Faridabad,Car,Crossroad,No,Rain,5,Yes,Green,Weekday,High,66,41,Congested,Urban Road
Haryana,03-01-2025,22.00,Ambala,Truck,Roundabout,No,Sunny,2,No,Red,Weekday,Low,328,63,Congested,Highway
Haryana,03-01-2025,22.15,Kurukshetra,Two-Wheeler,Roundabout,No,Sunny,6,No,Green,Weekday,Low,184,57,Normal,Highway
Haryana,03-01-2025,22.30,Kurukshetra,Truck,Crossroad,No,Sunny,5,Yes,Green,Weekday,Severe,249,24,Congested,Urban Road
Haryana,03-01-2025,22.45,Kurukshetra,Two-Wheeler,T-Junction,No,Cloudy,6,Yes,Amber,Weekday,Low,232,28,Accident,Urban Road
Haryana,03-01-2025,23.00,Karnal,Truck,Crossroad,No,Cloudy,4,No,Green,Weekday,Low,301,69,Accident,Rural Road
Haryana,03-01-2025,23.15,Ambala,Truck,Roundabout,No,Sunny,5,Yes,Red,Weekday,Severe,586,60,Normal,Highway
Haryana,03-01-2025,23.30,Sonipat,Car,Crossroad,No,Sunny,3,Yes,Red,Weekday,Severe,574,56,Congested,Urban Road
Haryana,03-01-2025,23.45,Gurugram,Two-Wheeler,T-Junction,No,Clear,4,Yes,Red,Weekday,High,575,57,Normal,Rural Road
Haryana,04-01-2025,0.00,Sonipat,Truck,Crossroad,No,Fog,6,No,Green,Weekend,Low,531,25,Congested,Highway
Haryana,04-01-2025,0.15,Panipat,Car,Crossroad,No,Clear,2,Yes,Green,Weekend,Severe,404,36,Normal,Urban Road
Haryana,04-01-2025,0.30,Hisar,Truck,Roundabout,No,Clear,2,Yes,Red,Weekend,Severe,375,39,Normal,Urban Road
Haryana,04-01-2025,0.45,Yamunanagar,Car,T-Junction,No,Clear,5,No,Green,Weekend,Low,345,68,Normal,Urban Road
Haryana,04-01-2025,1.00,Ambala,Auto,Roundabout,No,Cloudy,2,No,Red,Weekend,Low,196,64,Congested,Urban Road
Haryana,04-01-2025,1.15,Kurukshetra,Bus,Roundabout,No,Cloudy,6,Yes,Red,Weekend,Low,396,33,Normal,Rural Road
Haryana,04-01-2025,1.30,Yamunanagar,Bus,T-Junction,No,Cloudy,2,Yes,Red,Weekend,Low,205,69,Normal,Highway
Haryana,04-01-2025,1.45,Ambala,Car,Roundabout,No,Cloudy,3,Yes,Green,Weekend,Low,137,47,Normal,Rural Road
Haryana,04-01-2025,2.00,Kurukshetra,Bus,T-Junction,No,Fog,3,Yes,Green,Weekend,High,95,23,Normal,Rural Road
Haryana,04-01-2025,2.15,Faridabad,Bus,Roundabout,No,Sunny,4,Yes,Red,Weekend,Severe,473,56,Accident,Highway
Haryana,04-01-2025,2.30,Hisar,Auto,T-Junction,No,Sunny,2,Yes,Red,Weekend,Medium,368,22,Congested,Urban Road
Haryana,04-01-2025,2.45,Panipat,Auto,Roundabout,No,Rain,4,Yes,Green,Weekend,Low,480,65,Congested,Highway
Haryana,04-01-2025,3.00,Gurugram,Car,T-Junction,No,Rain,2,Yes,Red,Weekend,Severe,231,23,Normal,Highway
Haryana,04-01-2025,3.15,Faridabad,Car,Roundabout,No,Clear,4,No,Amber,Weekend,High,581,49,Accident,Highway
Haryana,04-01-2025,3.30,Sonipat,Truck,T-Junction,No,Rain,2,No,Red,Weekend,Medium,358,42,Accident,Highway
Haryana,04-01-2025,3.45,Ambala,Bus,T-Junction,No,Fog,5,No,Green,Weekend,Medium,536,64,Congested,Urban Road
Haryana,04-01-2025,4.00,Hisar,Truck,Crossroad,No,Fog,6,No,Amber,Weekend,Severe,475,47,Normal,Urban Road
Haryana,04-01-2025,4.15,Panipat,Truck,T-Junction,No,Rain,3,No,Green,Weekend,Severe,407,23,Accident,Urban Road
Haryana,04-01-2025,4.30,Hisar,Bus,T-Junction,No,Fog,6,Yes,Amber,Weekend,High,449,21,Accident,Urban Road
Haryana,04-01-2025,4.45,Faridabad,Car,T-Junction,No,Rain,5,Yes,Amber,Weekend,High,382,21,Congested,Highway
Haryana,04-01-2025,5.00,Gurugram,Auto,Roundabout,No,Clear,3,No,Green,Weekend,Medium,342,44,Normal,Rural Road
Haryana,04-01-2025,5.15,Hisar,Truck,Crossroad,No,Fog,4,No,Amber,Weekend,High,228,34,Normal,Highway
Haryana,04-01-2025,5.30,Ambala,Auto,T-Junction,No,Rain,5,Yes,Green,Weekend,High,329,21,Normal,Highway
Haryana,04-01-2025,5.45,Kurukshetra,Truck,Crossroad,No,Clear,2,No,Amber,Weekend,High,77,38,Congested,Highway
Haryana,04-01-2025,6.00,Sonipat,Two-Wheeler,Roundabout,No,Rain,2,Yes,Red,Weekend,Medium,263,46,Accident,Highway
Haryana,04-01-2025,6.15,Kurukshetra,Bus,T-Junction,No,Sunny,5,Yes,Amber,Weekend,Severe,228,66,Congested,Urban Road
Haryana,04-01-2025,6.30,Ambala,Car,Roundabout,No,Clear,4,No,Green,Weekend,High,343,47,Normal,Urban Road
Haryana,04-01-2025,6.45,Kurukshetra,Two-Wheeler,Crossroad,No,Rain,6,No,Red,Weekend,High,115,64,Congested,Rural Road
Haryana,04-01-2025,7.00,Gurugram,Two-Wheeler,T-Junction,No,Clear,5,Yes,Amber,Weekend,Severe,209,57,Accident,Rural Road
Haryana,04-01-2025,7.15,Rohtak,Truck,Crossroad,No,Clear,3,Yes,Green,Weekend,Severe,92,68,Normal,Highway
Haryana,04-01-2025,7.30,Ambala,Bus,Roundabout,No,Clear,5,No,Amber,Weekend,High,490,51,Accident,Highway
Haryana,04-01-2025,7.45,Rohtak,Truck,Crossroad,No,Fog,6,Yes,Amber,Weekend,Low,94,63,Congested,Highway
Haryana,04-01-2025,8.00,Sonipat,Truck,T-Junction,Yes,Sunny,3,Yes,Green,Weekend,Medium,401,37,Normal,Urban Road
Haryana,04-01-2025,8.15,Rohtak,Car,T-Junction,Yes,Clear,4,Yes,Green,Weekend,High,74,34,Congested,Rural Road
Haryana,04-01-2025,8.30,Rohtak,Truck,Roundabout,Yes,Rain,6,No,Amber,Weekend,Medium,585,46,Congested,Rural Road
Haryana,04-01-2025,8.45,Yamunanagar,Car,Crossroad,Yes,Rain,3,No,Amber,Weekend,High,139,56,Congested,Urban Road
Haryana,04-01-2025,9.00,Faridabad,Truck,T-Junction,Yes,Cloudy,3,Yes,Amber,Weekend,Severe,238,59,Accident,Rural Road
Haryana,04-01-2025,9.15,Karnal,Car,T-Junction,Yes,Fog,6,No,Amber,Weekend,Severe,317,58,Accident,Urban Road
Haryana,04-01-2025,9.30,Karnal,Bus,Roundabout,Yes,Fog,3,No,Green,Weekend,Medium,153,54,Normal,Rural Road
Haryana,04-01-2025,9.45,Ambala,Truck,T-Junction,Yes,Sunny,6,No,Amber,Weekend,High,281,37,Accident,Highway
Haryana,04-01-2025,10.00,Hisar,Truck,Crossroad,No,Fog,2,No,Red,Weekend,Severe,588,40,Normal,Highway
Haryana,04-01-2025,10.15,Rohtak,Two-Wheeler,Roundabout,No,Cloudy,3,No,Red,Weekend,Severe,129,41,Accident,Highway
Haryana,04-01-2025,10.30,Karnal,Two-Wheeler,Roundabout,No,Cloudy,6,No,Red,Weekend,Low,64,31,Accident,Urban Road
Haryana,04-01-2025,10.45,Karnal,Truck,Crossroad,No,Rain,5,No,Green,Weekend,Severe,484,67,Accident,Urban Road
Haryana,04-01-2025,11.00,Ambala,Bus,T-Junction,No,Fog,2,Yes,Green,Weekend,Medium,231,35,Congested,Urban Road
Haryana,04-01-2025,11.15,Panipat,Bus,Crossroad,No,Clear,5,No,Red,Weekend,High,237,47,Congested,Highway
Haryana,04-01-2025,11.30,Rohtak,Auto,Roundabout,No,Cloudy,5,Yes,Amber,Weekend,Low,195,26,Accident,Urban Road
Haryana,04-01-2025,11.45,Karnal,Two-Wheeler,T-Junction,No,Rain,3,No,Green,Weekend,Severe,392,56,Congested,Urban Road
Haryana,04-01-2025,12.00,Yamunanagar,Bus,T-Junction,No,Clear,3,No,Amber,Weekend,Severe,505,67,Accident,Urban Road
Haryana,04-01-2025,12.15,Ambala,Bus,Crossroad,No,Rain,2,Yes,Red,Weekend,Severe,84,35,Normal,Highway
Haryana,04-01-2025,12.30,Sonipat,Auto,Roundabout,No,Cloudy,6,No,Green,Weekend,Severe,335,53,Accident,Rural Road
Haryana,04-01-2025,12.45,Karnal,Truck,T-Junction,No,Clear,2,No,Amber,Weekend,High,342,45,Accident,Rural Road
Haryana,04-01-2025,13.00,Kurukshetra,Two-Wheeler,Crossroad,No,Fog,6,No,Green,Weekend,Severe,502,56,Accident,Rural Road
Haryana,04-01-2025,13.15,Sonipat,Auto,T-Junction,No,Rain,6,Yes,Amber,Weekend,Medium,414,26,Normal,Urban Road
Haryana,04-01-2025,13.30,Gurugram,Bus,T-Junction,No,Clear,3,Yes,Red,Weekend,Low,339,24,Accident,Highway
Haryana,04-01-2025,13.45,Panipat,Two-Wheeler,Roundabout,No,Cloudy,2,Yes,Amber,Weekend,High,322,63,Normal,Rural Road
Haryana,04-01-2025,14.00,Faridabad,Truck,Roundabout,No,Sunny,3,Yes,Amber,Weekend,Medium,598,22,Accident,Highway
Haryana,04-01-2025,14.15,Yamunanagar,Car,Roundabout,No,Fog,2,No,Amber,Weekend,Severe,490,33,Accident,Urban Road
Haryana,04-01-2025,14.30,Hisar,Truck,T-Junction,No,Clear,4,No,Red,Weekend,Severe,351,20,Normal,Highway
Haryana,04-01-2025,14.45,Rohtak,Car,Roundabout,No,Clear,5,No,Amber,Weekend,Medium,316,55,Congested,Highway
Haryana,04-01-2025,15.00,Panipat,Bus,T-Junction,No,Cloudy,4,No,Amber,Weekend,Low,471,67,Congested,Highway
Haryana,04-01-2025,15.15,Hisar,Bus,Crossroad,No,Fog,5,No,Amber,Weekend,Medium,450,48,Accident,Urban Road
Haryana,04-01-2025,15.30,Panipat,Auto,Roundabout,No,Rain,5,No,Green,Weekend,Low,128,55,Congested,Highway
Haryana,04-01-2025,15.45,Rohtak,Car,T-Junction,No,Cloudy,5,Yes,Green,Weekend,High,420,35,Normal,Urban Road
Haryana,04-01-2025,16.00,Yamunanagar,Car,T-Junction,No,Sunny,2,Yes,Green,Weekend,Medium,387,61,Normal,Rural Road
Haryana,04-01-2025,16.15,Sonipat,Auto,T-Junction,No,Fog,2,Yes,Amber,Weekend,High,259,41,Accident,Urban Road
Haryana,04-01-2025,16.30,Panipat,Auto,T-Junction,No,Cloudy,5,No,Red,Weekend,Medium,591,69,Normal,Rural Road
Haryana,04-01-2025,16.45,Yamunanagar,Auto,Crossroad,No,Clear,6,Yes,Green,Weekend,Severe,337,36,Congested,Rural Road
Haryana,04-01-2025,17.00,Sonipat,Two-Wheeler,T-Junction,Yes,Cloudy,5,Yes,Amber,Weekend,Medium,208,59,Congested,Highway
Haryana,04-01-2025,17.15,Rohtak,Bus,Roundabout,Yes,Rain,5,Yes,Amber,Weekend,Medium,198,39,Congested,Highway
Haryana,04-01-2025,17.30,Gurugram,Two-Wheeler,Roundabout,Yes,Rain,4,Yes,Green,Weekend,Medium,518,59,Normal,Rural Road
Haryana,04-01-2025,17.45,Faridabad,Car,T-Junction,Yes,Rain,6,No,Red,Weekend,Severe,297,48,Normal,Urban Road
Haryana,04-01-2025,18.00,Hisar,Two-Wheeler,Roundabout,Yes,Cloudy,5,Yes,Amber,Weekend,Severe,514,24,Accident,Urban Road
Haryana,04-01-2025,18.15,Hisar,Auto,T-Junction,Yes,Sunny,2,No,Red,Weekend,Medium,56,66,Accident,Highway
Haryana,04-01-2025,18.30,Yamunanagar,Bus,Roundabout,Yes,Cloudy,3,Yes,Red,Weekend,Medium,429,45,Accident,Highway
Haryana,04-01-2025,18.45,Yamunanagar,Truck,Crossroad,Yes,Cloudy,6,No,Red,Weekend,Low,551,70,Congested,Rural Road
Haryana,04-01-2025,19.00,Karnal,Auto,Roundabout,No,Rain,6,No,Green,Weekend,Severe,457,52,Accident,Rural Road
Haryana,04-01-2025,19.15,Ambala,Auto,Crossroad,No,Cloudy,6,No,Red,Weekend,Low,520,20,Accident,Highway
Haryana,04-01-2025,19.30,Gurugram,Auto,Crossroad,No,Fog,5,Yes,Green,Weekend,Low,334,50,Accident,Rural Road
Haryana,04-01-2025,19.45,Panipat,Two-Wheeler,Crossroad,No,Sunny,2,No,Green,Weekend,Severe,548,57,Congested,Highway
Haryana,04-01-2025,20.00,Karnal,Bus,Crossroad,No,Rain,5,Yes,Red,Weekend,High,293,67,Congested,Urban Road
Haryana,04-01-2025,20.15,Panipat,Two-Wheeler,Roundabout,No,Clear,3,Yes,Green,Weekend,Severe,341,62,Congested,Highway
Haryana,04-01-2025,20.30,Faridabad,Two-Wheeler,T-Junction,No,Rain,6,No,Green,Weekend,Severe,247,39,Accident,Highway
Haryana,04-01-2025,20.45,Hisar,Auto,T-Junction,No,Rain,3,Yes,Green,Weekend,Low,315,38,Normal,Highway
Haryana,04-01-2025,21.00,Ambala,Bus,T-Junction,No,Cloudy,3,Yes,Red,Weekend,Severe,371,55,Normal,Rural Road
Haryana,04-01-2025,21.15,Panipat,Two-Wheeler,T-Junction,No,Rain,3,Yes,Green,Weekend,Severe,165,39,Normal,Rural Road
Haryana,04-01-2025,21.30,Kurukshetra,Car,Roundabout,No,Clear,5,No,Amber,Weekend,High,74,54,Congested,Urban Road
Haryana,04-01-2025,21.45,Ambala,Bus,T-Junction,No,Fog,5,No,Red,Weekend,Medium,566,30,Congested,Highway
Haryana,04-01-2025,22.00,Hisar,Car,Roundabout,No,Rain,5,Yes,Red,Weekend,Medium,301,68,Normal,Urban Road
Haryana,04-01-2025,22.15,Yamunanagar,Two-Wheeler,Crossroad,No,Fog,5,Yes,Amber,Weekend,Low,518,25,Accident,Highway
Haryana,04-01-2025,22.30,Gurugram,Car,T-Junction,No,Sunny,6,No,Amber,Weekend,High,442,57,Normal,Highway
Haryana,04-01-2025,22.45,Ambala,Truck,Crossroad,No,Clear,4,Yes,Green,Weekend,Medium,504,65,Normal,Highway
Haryana,04-01-2025,23.00,Sonipat,Truck,T-Junction,No,Sunny,3,Yes,Red,Weekend,Low,286,28,Normal,Rural Road
Haryana,04-01-2025,23.15,Faridabad,Car,Crossroad,No,Rain,4,No,Red,Weekend,Severe,456,23,Normal,Rural Road
Haryana,04-01-2025,23.30,Rohtak,Truck,Crossroad,No,Clear,5,No,Amber,Weekend,High,289,47,Normal,Highway
Haryana,04-01-2025,23.45,Kurukshetra,Truck,Crossroad,No,Fog,5,Yes,Red,Weekend,High,153,26,Normal,Rural Road
Haryana,05-01-2025,0.00,Karnal,Bus,Roundabout,No,Sunny,3,No,Amber,Weekend,Medium,148,59,Normal,Highway
Haryana,05-01-2025,0.15,Gurugram,Car,Roundabout,No,Rain,4,Yes,Amber,Weekend,Low,207,23,Accident,Urban Road
Haryana,05-01-2025,0.30,Karnal,Car,Crossroad,No,Fog,4,No,Red,Weekend,Low,540,38,Accident,Highway
Haryana,05-01-2025,0.45,Panipat,Truck,Roundabout,No,Cloudy,2,Yes,Red,Weekend,Low,394,64,Accident,Urban Road
Haryana,05-01-2025,1.00,Rohtak,Two-Wheeler,T-Junction,No,Clear,3,No,Red,Weekend,High,269,44,Normal,Urban Road
Haryana,05-01-2025,1.15,Karnal,Two-Wheeler,T-Junction,No,Sunny,5,No,Green,Weekend,Low,254,37,Normal,Urban Road
Haryana,05-01-2025,1.30,Sonipat,Auto,Crossroad,No,Sunny,3,No,Red,Weekend,High,519,40,Normal,Rural Road
Haryana,05-01-2025,1.45,Gurugram,Car,T-Junction,No,Clear,5,Yes,Amber,Weekend,Severe,579,51,Accident,Highway
Haryana,05-01-2025,2.00,Ambala,Truck,Roundabout,No,Fog,2,Yes,Amber,Weekend,Low,51,67,Congested,Rural Road
Haryana,05-01-2025,2.15,Hisar,Two-Wheeler,T-Junction,No,Cloudy,6,No,Red,Weekend,Medium,262,32,Normal,Urban Road
Haryana,05-01-2025,2.30,Kurukshetra,Auto,Roundabout,No,Clear,5,Yes,Amber,Weekend,Medium,115,44,Normal,Urban Road
Haryana,05-01-2025,2.45,Karnal,Bus,Roundabout,No,Clear,2,Yes,Amber,Weekend,High,564,45,Accident,Rural Road
Haryana,05-01-2025,3.00,Gurugram,Two-Wheeler,T-Junction,No,Clear,4,Yes,Green,Weekend,Medium,212,21,Accident,Highway
Haryana,05-01-2025,3.15,Karnal,Truck,Crossroad,No,Cloudy,3,No,Amber,Weekend,Low,233,26,Accident,Highway
Haryana,05-01-2025,3.30,Panipat,Two-Wheeler,T-Junction,No,Fog,5,No,Green,Weekend,Low,386,25,Normal,Highway
Haryana,05-01-2025,3.45,Kurukshetra,Truck,Crossroad,No,Rain,6,No,Amber,Weekend,Low,406,47,Accident,Rural Road
Haryana,05-01-2025,4.00,Karnal,Car,Crossroad,No,Sunny,5,Yes,Amber,Weekend,Severe,92,58,Congested,Rural Road
Haryana,05-01-2025,4.15,Hisar,Auto,Roundabout,No,Cloudy,3,No,Red,Weekend,High,210,70,Normal,Urban Road
Haryana,05-01-2025,4.30,Sonipat,Auto,Crossroad,No,Rain,5,No,Red,Weekend,High,288,22,Accident,Urban Road
Haryana,05-01-2025,4.45,Yamunanagar,Two-Wheeler,Crossroad,No,Rain,6,No,Red,Weekend,Medium,589,29,Congested,Urban Road
Haryana,05-01-2025,5.00,Hisar,Auto,Roundabout,No,Rain,3,No,Red,Weekend,Low,599,60,Congested,Rural Road
Haryana,05-01-2025,5.15,Karnal,Bus,T-Junction,No,Fog,5,No,Green,Weekend,High,178,28,Accident,Highway
Haryana,05-01-2025,5.30,Gurugram,Two-Wheeler,Crossroad,No,Cloudy,2,Yes,Red,Weekend,Severe,280,38,Accident,Highway
Haryana,05-01-2025,5.45,Yamunanagar,Car,Roundabout,No,Sunny,2,Yes,Red,Weekend,Medium,369,28,Normal,Urban Road
Haryana,05-01-2025,6.00,Kurukshetra,Auto,Crossroad,No,Fog,3,Yes,Red,Weekend,Medium,136,64,Congested,Rural Road
Haryana,05-01-2025,6.15,Karnal,Auto,Roundabout,No,Fog,5,No,Green,Weekend,Severe,329,67,Normal,Urban Road
Haryana,05-01-2025,6.30,Yamunanagar,Truck,Crossroad,No,Sunny,2,No,Red,Weekend,Severe,508,55,Accident,Highway
Haryana,05-01-2025,6.45,Yamunanagar,Auto,T-Junction,No,Rain,4,No,Red,Weekend,Low,553,55,Congested,Rural Road
Haryana,05-01-2025,7.00,Rohtak,Two-Wheeler,T-Junction,No,Rain,5,No,Red,Weekend,High,67,34,Congested,Urban Road
Haryana,05-01-2025,7.15,Karnal,Bus,Roundabout,No,Sunny,4,Yes,Amber,Weekend,Medium,507,34,Congested,Highway
Haryana,05-01-2025,7.30,Yamunanagar,Car,Crossroad,No,Sunny,3,No,Red,Weekend,Low,519,68,Congested,Rural Road
Haryana,05-01-2025,7.45,Yamunanagar,Two-Wheeler,T-Junction,No,Fog,4,Yes,Amber,Weekend,Low,148,44,Normal,Rural Road
Haryana,05-01-2025,8.00,Kurukshetra,Car,Crossroad,Yes,Rain,3,Yes,Amber,Weekend,Low,320,58,Normal,Rural Road
Haryana,05-01-2025,8.15,Kurukshetra,Auto,Crossroad,Yes,Cloudy,3,Yes,Amber,Weekend,Medium,64,54,Congested,Highway
Haryana,05-01-2025,8.30,Kurukshetra,Car,T-Junction,Yes,Cloudy,5,Yes,Amber,Weekend,Medium,457,51,Normal,Rural Road
Haryana,05-01-2025,8.45,Sonipat,Auto,T-Junction,Yes,Rain,3,Yes,Amber,Weekend,High,600,36,Normal,Highway
